"id","CHIIKIKBN","CHIIKIKBN_NAME","JUSHOCD","JUSHONAME","CHIIKINAME","5SAI","3SEDAI","YEAR","SEX","POPLATION","RESULT_ESTFLG"
596810,5,"事務所管轄","10","市民課","東京都八王子市万町","80",3,"2020",1,"1724",0
596812,5,"事務所管轄","10","市民課","東京都八王子市万町","80",3,"2020",2,"2698",0
596814,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1980",1,"0",0
596816,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1980",2,"0",0
596818,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1985",1,"0",0
596820,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1985",2,"0",0
596822,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1990",1,"0",0
596824,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1990",2,"0",0
596826,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1995",1,"0",0
596828,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"1995",2,"0",0
596830,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2000",1,"0",0
596832,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2000",2,"0",0
596834,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2005",1,"2",0
596836,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2005",2,"10",0
596838,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2010",1,"31",0
596840,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2010",2,"154",0
596842,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2015",1,"279",0
596844,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2015",2,"784",0
596846,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2020",1,"897",0
596848,5,"事務所管轄","10","市民課","東京都八王子市万町","85",3,"2020",2,"1856",0
596850,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1980",1,"0",0
596852,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1980",2,"0",0
596854,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1985",1,"0",0
596856,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1985",2,"0",0
596858,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1990",1,"0",0
596860,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1990",2,"0",0
596862,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1995",1,"0",0
596864,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"1995",2,"0",0
596866,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2000",1,"0",0
596868,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2000",2,"0",0
596870,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2005",1,"0",0
596872,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2005",2,"1",0
596874,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2010",1,"2",0
596876,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2010",2,"11",0
596878,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2015",1,"47",0
596880,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2015",2,"226",0
596882,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2020",1,"290",0
596884,5,"事務所管轄","10","市民課","東京都八王子市万町","90",3,"2020",2,"858",0
596886,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1980",1,"0",0
596888,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1980",2,"0",0
596890,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1985",1,"0",0
596892,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1985",2,"0",0
596894,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1990",1,"0",0
596896,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1990",2,"0",0
596898,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1995",1,"0",0
596900,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"1995",2,"0",0
596902,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2000",1,"0",0
596904,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2000",2,"0",0
596906,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2005",1,"0",0
596908,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2005",2,"0",0
596910,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2010",1,"0",0
596912,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2010",2,"1",0
596914,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2015",1,"3",0
596916,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2015",2,"31",0
596918,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2020",1,"42",0
596920,5,"事務所管轄","10","市民課","東京都八王子市万町","95",3,"2020",2,"257",0
596922,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1980",1,"0",0
596924,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1980",2,"0",0
596926,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1985",1,"0",0
596928,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1985",2,"0",0
596930,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1990",1,"0",0
596932,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1990",2,"0",0
596934,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1995",1,"0",0
596936,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"1995",2,"0",0
596938,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2000",1,"181",0
596940,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2000",2,"182",0
596942,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2005",1,"290",0
596944,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2005",2,"287",0
596946,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2010",1,"352",0
596948,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2010",2,"333",0
596950,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2015",1,"370",0
596952,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2015",2,"361",0
596954,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2020",1,"409",0
596956,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","00",1,"2020",2,"360",0
596958,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1980",1,"0",0
596960,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1980",2,"0",0
596962,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1985",1,"0",0
596964,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1985",2,"0",0
596966,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1990",1,"0",0
596968,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1990",2,"0",0
596970,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1995",1,"0",0
596972,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"1995",2,"0",0
596974,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2000",1,"150",0
596976,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2000",2,"128",0
596978,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2005",1,"210",0
596980,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2005",2,"219",0
596982,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2010",1,"324",0
596984,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2010",2,"331",0
596986,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2015",1,"411",0
596988,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2015",2,"387",0
596990,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2020",1,"441",0
596992,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","05",1,"2020",2,"436",0
596994,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1980",1,"0",0
596996,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1980",2,"0",0
596998,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1985",1,"0",0
597000,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1985",2,"0",0
597002,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1990",1,"0",0
597004,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1990",2,"0",0
597006,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1995",1,"0",0
597008,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"1995",2,"0",0
597010,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2000",1,"168",0
597012,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2000",2,"143",0
597014,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2005",1,"162",0
597016,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2005",2,"141",0
597018,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2010",1,"225",0
597020,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2010",2,"233",0
597022,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2015",1,"362",0
597024,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2015",2,"364",0
597026,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2020",1,"444",0
597028,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2020",2,"416",0
597030,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1980",1,"0",0
597032,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1980",2,"0",0
597034,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1985",1,"0",0
597036,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1985",2,"0",0
597038,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1990",1,"0",0
597040,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1990",2,"0",0
597042,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1995",1,"0",0
597044,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"1995",2,"0",0
597046,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2000",1,"203",0
597048,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2000",2,"168",0
597050,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2005",1,"176",0
597052,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2005",2,"149",0
597054,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2010",1,"170",0
597056,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2010",2,"153",0
597058,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2015",1,"327",0
597060,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2015",2,"289",0
597062,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2020",1,"442",0
597064,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","15",2,"2020",2,"413",0
597066,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1980",1,"0",0
597068,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1980",2,"0",0
597070,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1985",1,"0",0
597072,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1985",2,"0",0
597074,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1990",1,"0",0
597076,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1990",2,"0",0
597078,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1995",1,"0",0
597080,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"1995",2,"0",0
597082,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2000",1,"245",0
597084,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2000",2,"220",0
597086,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2005",1,"226",0
597088,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2005",2,"200",0
597090,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2010",1,"204",0
597092,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2010",2,"177",0
597094,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2015",1,"353",0
597096,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2015",2,"296",0
597098,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2020",1,"492",0
597100,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","20",2,"2020",2,"449",0
597102,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","25",2,"1980",1,"0",0
597104,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","25",2,"1980",2,"0",0
597106,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","25",2,"1985",1,"0",0
